date,actual,year,month
2016-08-01,18.122314,2016,8
2016-09-01,17.745941,2016,9
2016-10-01,8.58017,2016,10
2016-11-01,3.6324768,2016,11
2016-12-01,2.8663635,2016,12
2017-01-01,-1.0104675,2017,1
2017-02-01,1.9252014,2017,2
2017-03-01,7.082794,2017,3
2017-04-01,7.871582,2017,4
2017-05-01,14.54953,2017,5
2017-06-01,17.597076,2017,6
2017-07-01,18.174164,2017,7
2017-08-01,18.491394,2017,8
2017-09-01,13.66037,2017,9
2017-10-01,11.567963,2017,10
2017-11-01,5.75354,2017,11
2017-12-01,3.401825,2017,12
2018-01-01,3.2280273,2018,1
2018-02-01,-1.436554,2018,2
2018-03-01,1.3683777,2018,3
2018-04-01,12.843658,2018,4
2018-05-01,17.207367,2018,5
2018-06-01,18.517548,2018,6
2018-07-01,20.871368,2018,7
2018-08-01,20.751526,2018,8
2018-09-01,15.934296,2018,9
2018-10-01,10.868378,2018,10
2018-11-01,5.139099,2018,11
2018-12-01,4.381378,2018,12
2019-01-01,1.2967834,2019,1
2019-02-01,4.5202637,2019,2
2019-03-01,6.887329,2019,3
2019-04-01,10.474609,2019,4
2019-05-01,12.280121,2019,5
2019-06-01,21.850128,2019,6
2019-07-01,19.28775,2019,7
2019-08-01,20.546204,2019,8
2019-09-01,14.813263,2019,9
2019-10-01,11.136932,2019,10
2019-11-01,6.12796,2019,11
2019-12-01,4.089813,2019,12
2020-01-01,4.1877747,2020,1
2020-02-01,5.787628,2020,2
2020-03-01,5.29187,2020,3
2020-04-01,10.138184,2020,4
2020-05-01,12.205505,2020,5
2020-06-01,18.489624,2020,6
2020-07-01,17.849274,2020,7
2020-08-01,21.005402,2020,8
2020-09-01,15.264587,2020,9
2020-10-01,11.095184,2020,10
2020-11-01,6.8542786,2020,11
2020-12-01,3.1002502,2020,12
2021-01-01,0.8395691,2021,1
2021-02-01,0.6020813,2021,2
2021-03-01,4.948395,2021,3
2021-04-01,6.5275574,2021,4
2021-05-01,11.877655,2021,5
2021-06-01,20.268097,2021,6
2021-07-01,20.100464,2021,7
2021-08-01,17.067902,2021,8
2021-09-01,15.567535,2021,9
2021-10-01,10.395416,2021,10
2021-11-01,6.122162,2021,11
2021-12-01,1.6728821,2021,12
2022-01-01,3.411316,2022,1
2022-02-01,4.8720703,2022,2
2022-03-01,4.9032288,2022,3
2022-04-01,7.9854736,2022,4
2022-05-01,14.809479,2022,5
2022-06-01,19.397705,2022,6
2022-07-01,19.354523,2022,7
2022-08-01,20.722076,2022,8
2022-09-01,13.397064,2022,9
2022-10-01,12.544647,2022,10
2022-11-01,5.7115784,2022,11
2022-12-01,1.3588867,2022,12
2023-01-01,4.122467,2023,1
2023-02-01,3.0541382,2023,2
2023-03-01,5.457855,2023,3
2023-04-01,7.780945,2023,4
2023-05-01,13.559692,2023,5
2023-06-01,18.540253,2023,6
2023-07-01,19.100433,2023,7
2023-08-01,18.95462,2023,8
2023-09-01,18.172821,2023,9
2023-10-01,11.631226,2023,10
2023-11-01,5.5604553,2023,11
2023-12-01,3.638092,2023,12
2024-01-01,1.2629089,2024,1
2024-02-01,6.471222,2024,2
2024-03-01,7.6785583,2024,3
2024-04-01,10.887543,2024,4
2024-05-01,16.754974,2024,5
2024-06-01,17.618408,2024,6
2024-07-01,19.44571,2024,7
2024-08-01,20.620636,2024,8
2024-09-01,16.746063,2024,9
2024-10-01,10.997162,2024,10
2024-11-01,5.2068787,2024,11
2024-12-01,3.9012756,2024,12
2025-01-01,2.3272095,2025,1
2025-02-01,0.8456116,2025,2
2025-03-01,6.0545654,2025,3
2025-04-01,11.354584,2025,4
2025-05-01,12.995514,2025,5
2025-06-01,18.689209,2025,6
2025-07-01,19.13028,2025,7
2025-08-01,18.502045,2025,8
2025-09-01,15.4410095,2025,9
2025-10-01,10.086731,2025,10
2025-11-01,4.9510803,2025,11
2025-12-01,2.9934998,2025,12
2026-01-01,-2.3188171,2026,1
2026-02-01,0.48995972,2026,2
2026-03-01,6.58902,2026,3
2026-04-01,8.717651,2026,4
2026-05-01,14.263397,2026,5
2026-06-01,19.90509,2026,6
2026-07-01,19.342651,2026,7
