date,actual,year,month
2018-05-01,29.724945,2018,5
2018-06-01,30.257782,2018,6
2018-07-01,29.304962,2018,7
2018-08-01,29.368713,2018,8
2018-09-01,29.401093,2018,9
2018-10-01,27.550018,2018,10
2018-11-01,24.305115,2018,11
2018-12-01,19.348175,2018,12
2019-01-01,19.072174,2019,1
2019-02-01,22.949951,2019,2
2019-03-01,26.31311,2019,3
2019-04-01,29.666016,2019,4
2019-05-01,31.252777,2019,5
2019-06-01,30.986847,2019,6
2019-07-01,30.041656,2019,7
2019-08-01,29.317657,2019,8
2019-09-01,28.731232,2019,9
2019-10-01,27.406464,2019,10
2019-11-01,24.1846,2019,11
2019-12-01,19.390594,2019,12
2020-01-01,18.406525,2020,1
2020-02-01,21.02591,2020,2
2020-03-01,26.452026,2020,3
2020-04-01,28.856903,2020,4
2020-05-01,29.332458,2020,5
2020-06-01,29.819702,2020,6
2020-07-01,30.025055,2020,7
2020-08-01,29.481964,2020,8
2020-09-01,29.729431,2020,9
2020-10-01,28.5737,2020,10
2020-11-01,24.303497,2020,11
2020-12-01,19.63736,2020,12
2021-01-01,19.655975,2021,1
2021-02-01,22.33255,2021,2
2021-03-01,28.467926,2021,3
2021-04-01,30.226776,2021,4
2021-05-01,30.16867,2021,5
2021-06-01,29.473175,2021,6
2021-07-01,29.53601,2021,7
2021-08-01,29.396027,2021,8
2021-09-01,28.548004,2021,9
2021-10-01,28.340729,2021,10
2021-11-01,23.79013,2021,11
2021-12-01,19.8096,2021,12
2022-01-01,18.497253,2022,1
2022-02-01,20.999023,2022,2
2022-03-01,27.512604,2022,3
2022-04-01,30.497192,2022,4
2022-05-01,30.155182,2022,5
2022-06-01,30.471924,2022,6
2022-07-01,29.69632,2022,7
2022-08-01,29.292389,2022,8
2022-09-01,29.223236,2022,9
2022-10-01,27.517303,2022,10
2022-11-01,23.47525,2022,11
2022-12-01,20.505371,2022,12
2023-01-01,19.641998,2023,1
2023-02-01,23.677185,2023,2
2023-03-01,26.625824,2023,3
2023-04-01,30.163757,2023,4
2023-05-01,30.663208,2023,5
2023-06-01,31.368378,2023,6
2023-07-01,30.07309,2023,7
2023-08-01,29.472198,2023,8
2023-09-01,29.243134,2023,9
2023-10-01,28.197632,2023,10
2023-11-01,24.921783,2023,11
2023-12-01,20.550201,2023,12
2024-01-01,17.925018,2024,1
2024-02-01,22.631378,2024,2
2024-03-01,26.590668,2024,3
2024-04-01,31.79184,2024,4
2024-05-01,30.522552,2024,5
2024-06-01,31.411377,2024,6
2024-07-01,29.941803,2024,7
2024-08-01,29.118683,2024,8
2024-09-01,29.546844,2024,9
2024-10-01,28.700287,2024,10
2024-11-01,24.644379,2024,11
2024-12-01,20.29776,2024,12
2025-01-01,19.393616,2025,1
2025-02-01,23.70108,2025,2
2025-03-01,27.697144,2025,3
2025-04-01,29.41513,2025,4
2025-05-01,30.079498,2025,5
2025-06-01,29.87082,2025,6
2025-07-01,28.983795,2025,7
2025-08-01,29.072357,2025,8
2025-09-01,29.4664,2025,9
2025-10-01,28.1922,2025,10
2025-11-01,23.185455,2025,11
2025-12-01,18.833344,2025,12
2026-01-01,18.175323,2026,1
2026-02-01,22.161835,2026,2
2026-03-01,26.897614,2026,3
2026-04-01,29.366089,2026,4
2026-05-01,29.780975,2026,5
2026-06-01,30.365997,2026,6
2026-07-01,28.787964,2026,7
